gesture_name,hand,capture_id,timestamp,landmark_id,landmark_name,x,y,z
level2_stage2_1,Left,761,2026-07-18 14:41:35,11,MIDDLE_DIP,0.4511,0.6705,-0.0177
level2_stage2_1,Left,761,2026-07-18 14:41:35,12,MIDDLE_TIP,0.4482,0.6769,-0.0188
level2_stage2_1,Left,761,2026-07-18 14:41:35,13,RING_MCP,0.4266,0.6629,-0.0108
level2_stage2_1,Left,761,2026-07-18 14:41:35,14,RING_PIP,0.4439,0.6712,-0.0171
level2_stage2_1,Left,761,2026-07-18 14:41:35,15,RING_DIP,0.4443,0.6804,-0.0161
level2_stage2_1,Left,761,2026-07-18 14:41:35,16,RING_TIP,0.4416,0.6841,-0.0146
level2_stage2_1,Left,761,2026-07-18 14:41:35,17,PINKY_MCP,0.4232,0.6746,-0.0155
level2_stage2_1,Left,761,2026-07-18 14:41:35,18,PINKY_PIP,0.4374,0.6811,-0.0183
level2_stage2_1,Left,761,2026-07-18 14:41:35,19,PINKY_DIP,0.4381,0.6879,-0.0164
level2_stage2_1,Left,761,2026-07-18 14:41:35,20,PINKY_TIP,0.4354,0.6913,-0.0145
level2_stage2_1,Left,762,2026-07-18 14:41:35,0,WRIST,0.4585,0.7221,0.0
level2_stage2_1,Left,762,2026-07-18 14:41:35,1,THUMB_CMC,0.4783,0.7097,-0.0005
level2_stage2_1,Left,762,2026-07-18 14:41:35,2,THUMB_MCP,0.4889,0.6978,-0.0044
level2_stage2_1,Left,762,2026-07-18 14:41:35,3,THUMB_IP,0.4964,0.69,-0.0099
level2_stage2_1,Left,762,2026-07-18 14:41:35,4,THUMB_TIP,0.4996,0.6867,-0.0153
level2_stage2_1,Left,762,2026-07-18 14:41:35,5,INDEX_MCP,0.4767,0.6642,-0.0018
level2_stage2_1,Left,762,2026-07-18 14:41:35,6,INDEX_PIP,0.483,0.6447,-0.0078
level2_stage2_1,Left,762,2026-07-18 14:41:35,7,INDEX_DIP,0.4886,0.6315,-0.0122
level2_stage2_1,Left,762,2026-07-18 14:41:35,8,INDEX_TIP,0.4929,0.6209,-0.0154
level2_stage2_1,Left,762,2026-07-18 14:41:35,9,MIDDLE_MCP,0.4711,0.6668,-0.0063
level2_stage2_1,Left,762,2026-07-18 14:41:35,10,MIDDLE_PIP,0.4927,0.672,-0.0153
level2_stage2_1,Left,762,2026-07-18 14:41:35,11,MIDDLE_DIP,0.4922,0.6846,-0.0184
level2_stage2_1,Left,762,2026-07-18 14:41:35,12,MIDDLE_TIP,0.4872,0.6884,-0.019
level2_stage2_1,Left,762,2026-07-18 14:41:35,13,RING_MCP,0.4678,0.6752,-0.0109
level2_stage2_1,Left,762,2026-07-18 14:41:35,14,RING_PIP,0.4884,0.6859,-0.0184
level2_stage2_1,Left,762,2026-07-18 14:41:35,15,RING_DIP,0.4863,0.6962,-0.017
level2_stage2_1,Left,762,2026-07-18 14:41:35,16,RING_TIP,0.4815,0.6983,-0.0148
level2_stage2_1,Left,762,2026-07-18 14:41:35,17,PINKY_MCP,0.4661,0.6864,-0.016
level2_stage2_1,Left,762,2026-07-18 14:41:35,18,PINKY_PIP,0.4816,0.6959,-0.0192
level2_stage2_1,Left,762,2026-07-18 14:41:35,19,PINKY_DIP,0.4809,0.7042,-0.0167
level2_stage2_1,Left,762,2026-07-18 14:41:35,20,PINKY_TIP,0.4776,0.7065,-0.0142
level2_stage2_1,Left,763,2026-07-18 14:41:36,0,WRIST,0.503,0.7267,0.0
level2_stage2_1,Left,763,2026-07-18 14:41:36,1,THUMB_CMC,0.5251,0.7135,0.0003
level2_stage2_1,Left,763,2026-07-18 14:41:36,2,THUMB_MCP,0.5371,0.7006,-0.0037
level2_stage2_1,Left,763,2026-07-18 14:41:36,3,THUMB_IP,0.5454,0.6934,-0.0094
level2_stage2_1,Left,763,2026-07-18 14:41:36,4,THUMB_TIP,0.5495,0.6906,-0.0148
level2_stage2_1,Left,763,2026-07-18 14:41:36,5,INDEX_MCP,0.5235,0.6664,-0.0025
level2_stage2_1,Left,763,2026-07-18 14:41:36,6,INDEX_PIP,0.5311,0.6461,-0.008
level2_stage2_1,Left,763,2026-07-18 14:41:36,7,INDEX_DIP,0.5371,0.6334,-0.0119
level2_stage2_1,Left,763,2026-07-18 14:41:36,8,INDEX_TIP,0.5418,0.6228,-0.0149
level2_stage2_1,Left,763,2026-07-18 14:41:36,9,MIDDLE_MCP,0.5197,0.6707,-0.0074
level2_stage2_1,Left,763,2026-07-18 14:41:36,10,MIDDLE_PIP,0.5451,0.674,-0.0157
level2_stage2_1,Left,763,2026-07-18 14:41:36,11,MIDDLE_DIP,0.5427,0.6866,-0.0176
level2_stage2_1,Left,763,2026-07-18 14:41:36,12,MIDDLE_TIP,0.5357,0.6895,-0.0176
level2_stage2_1,Left,763,2026-07-18 14:41:36,13,RING_MCP,0.5185,0.681,-0.0124
level2_stage2_1,Left,763,2026-07-18 14:41:36,14,RING_PIP,0.5436,0.6896,-0.0184
level2_stage2_1,Left,763,2026-07-18 14:41:36,15,RING_DIP,0.5399,0.6987,-0.016
level2_stage2_1,Left,763,2026-07-18 14:41:36,16,RING_TIP,0.5334,0.6994,-0.0136
level2_stage2_1,Left,763,2026-07-18 14:41:36,17,PINKY_MCP,0.5191,0.6938,-0.0177
level2_stage2_1,Left,763,2026-07-18 14:41:36,18,PINKY_PIP,0.538,0.7016,-0.0194
level2_stage2_1,Left,763,2026-07-18 14:41:36,19,PINKY_DIP,0.5354,0.7084,-0.0162
level2_stage2_1,Left,763,2026-07-18 14:41:36,20,PINKY_TIP,0.5302,0.7084,-0.0137
level2_stage2_1,Left,764,2026-07-18 14:41:36,0,WRIST,0.5573,0.7307,0.0
level2_stage2_1,Left,764,2026-07-18 14:41:36,1,THUMB_CMC,0.5785,0.7163,-0.0003
level2_stage2_1,Left,764,2026-07-18 14:41:36,2,THUMB_MCP,0.5883,0.7012,-0.0038
level2_stage2_1,Left,764,2026-07-18 14:41:36,3,THUMB_IP,0.5946,0.6919,-0.0087
level2_stage2_1,Left,764,2026-07-18 14:41:36,4,THUMB_TIP,0.6011,0.6884,-0.0134
level2_stage2_1,Left,764,2026-07-18 14:41:36,5,INDEX_MCP,0.5722,0.6691,-0.0035
level2_stage2_1,Left,764,2026-07-18 14:41:36,6,INDEX_PIP,0.5791,0.6495,-0.0098
level2_stage2_1,Left,764,2026-07-18 14:41:36,7,INDEX_DIP,0.5847,0.6375,-0.0141
level2_stage2_1,Left,764,2026-07-18 14:41:36,8,INDEX_TIP,0.5891,0.627,-0.0172
level2_stage2_1,Left,764,2026-07-18 14:41:36,9,MIDDLE_MCP,0.5692,0.6738,-0.0081
level2_stage2_1,Left,764,2026-07-18 14:41:36,10,MIDDLE_PIP,0.5943,0.6735,-0.0173
level2_stage2_1,Left,764,2026-07-18 14:41:36,11,MIDDLE_DIP,0.593,0.6856,-0.0194
level2_stage2_1,Left,764,2026-07-18 14:41:36,12,MIDDLE_TIP,0.5867,0.6893,-0.0192
level2_stage2_1,Left,764,2026-07-18 14:41:36,13,RING_MCP,0.569,0.6836,-0.0129
level2_stage2_1,Left,764,2026-07-18 14:41:36,14,RING_PIP,0.594,0.6913,-0.0205
level2_stage2_1,Left,764,2026-07-18 14:41:36,15,RING_DIP,0.591,0.7029,-0.0183
level2_stage2_1,Left,764,2026-07-18 14:41:36,16,RING_TIP,0.585,0.7051,-0.0153
level2_stage2_1,Left,764,2026-07-18 14:41:36,17,PINKY_MCP,0.5708,0.696,-0.018
level2_stage2_1,Left,764,2026-07-18 14:41:36,18,PINKY_PIP,0.5891,0.7031,-0.021
level2_stage2_1,Left,764,2026-07-18 14:41:36,19,PINKY_DIP,0.5877,0.7127,-0.0178
level2_stage2_1,Left,764,2026-07-18 14:41:36,20,PINKY_TIP,0.5833,0.7152,-0.0148
level2_stage2_1,Left,765,2026-07-18 14:41:37,0,WRIST,0.6363,0.7415,0.0
level2_stage2_1,Left,765,2026-07-18 14:41:37,1,THUMB_CMC,0.6518,0.7244,-0.0006
level2_stage2_1,Left,765,2026-07-18 14:41:37,2,THUMB_MCP,0.6588,0.7077,-0.0049
level2_stage2_1,Left,765,2026-07-18 14:41:37,3,THUMB_IP,0.6629,0.6975,-0.0107
level2_stage2_1,Left,765,2026-07-18 14:41:37,4,THUMB_TIP,0.6668,0.6928,-0.0164
level2_stage2_1,Left,765,2026-07-18 14:41:37,5,INDEX_MCP,0.6422,0.6811,-0.0056
level2_stage2_1,Left,765,2026-07-18 14:41:37,6,INDEX_PIP,0.6458,0.6578,-0.0123
level2_stage2_1,Left,765,2026-07-18 14:41:37,7,INDEX_DIP,0.6502,0.6429,-0.0168
level2_stage2_1,Left,765,2026-07-18 14:41:37,8,INDEX_TIP,0.6537,0.6317,-0.0195
level2_stage2_1,Left,765,2026-07-18 14:41:37,9,MIDDLE_MCP,0.6385,0.6854,-0.0098
level2_stage2_1,Left,765,2026-07-18 14:41:37,10,MIDDLE_PIP,0.6623,0.6856,-0.0192
level2_stage2_1,Left,765,2026-07-18 14:41:37,11,MIDDLE_DIP,0.6643,0.6967,-0.0222
level2_stage2_1,Left,765,2026-07-18 14:41:37,12,MIDDLE_TIP,0.6605,0.702,-0.0224
level2_stage2_1,Left,765,2026-07-18 14:41:37,13,RING_MCP,0.6385,0.6952,-0.0138
level2_stage2_1,Left,765,2026-07-18 14:41:37,14,RING_PIP,0.663,0.703,-0.0221
level2_stage2_1,Left,765,2026-07-18 14:41:37,15,RING_DIP,0.6635,0.7166,-0.0211
level2_stage2_1,Left,765,2026-07-18 14:41:37,16,RING_TIP,0.6603,0.7231,-0.0183
level2_stage2_1,Left,765,2026-07-18 14:41:37,17,PINKY_MCP,0.6408,0.707,-0.0181
level2_stage2_1,Left,765,2026-07-18 14:41:37,18,PINKY_PIP,0.6597,0.7117,-0.0215
level2_stage2_1,Left,765,2026-07-18 14:41:37,19,PINKY_DIP,0.663,0.7216,-0.0186
level2_stage2_1,Left,765,2026-07-18 14:41:37,20,PINKY_TIP,0.6634,0.7279,-0.0151
level2_stage2_1,Left,766,2026-07-18 14:41:38,0,WRIST,0.6918,0.7457,0.0
level2_stage2_1,Left,766,2026-07-18 14:41:38,1,THUMB_CMC,0.7093,0.7302,-0.0006
level2_stage2_1,Left,766,2026-07-18 14:41:38,2,THUMB_MCP,0.7166,0.7152,-0.0044
level2_stage2_1,Left,766,2026-07-18 14:41:38,3,THUMB_IP,0.721,0.7053,-0.0095
level2_stage2_1,Left,766,2026-07-18 14:41:38,4,THUMB_TIP,0.724,0.701,-0.0144
level2_stage2_1,Left,766,2026-07-18 14:41:38,5,INDEX_MCP,0.7012,0.6896,-0.0055
level2_stage2_1,Left,766,2026-07-18 14:41:38,6,INDEX_PIP,0.7064,0.6668,-0.0121
level2_stage2_1,Left,766,2026-07-18 14:41:38,7,INDEX_DIP,0.7107,0.6518,-0.0162
level2_stage2_1,Left,766,2026-07-18 14:41:38,8,INDEX_TIP,0.7139,0.6398,-0.0189
level2_stage2_1,Left,766,2026-07-18 14:41:38,9,MIDDLE_MCP,0.6985,0.6945,-0.0098
level2_stage2_1,Left,766,2026-07-18 14:41:38,10,MIDDLE_PIP,0.7227,0.691,-0.0189
level2_stage2_1,Left,766,2026-07-18 14:41:38,11,MIDDLE_DIP,0.7226,0.7025,-0.0206
level2_stage2_1,Left,766,2026-07-18 14:41:38,12,MIDDLE_TIP,0.7172,0.7071,-0.0201
level2_stage2_1,Left,766,2026-07-18 14:41:38,13,RING_MCP,0.6989,0.7043,-0.0142
level2_stage2_1,Left,766,2026-07-18 14:41:38,14,RING_PIP,0.7232,0.7085,-0.0212
level2_stage2_1,Left,766,2026-07-18 14:41:38,15,RING_DIP,0.7201,0.718,-0.0187
level2_stage2_1,Left,766,2026-07-18 14:41:38,16,RING_TIP,0.7143,0.7197,-0.016
level2_stage2_1,Left,766,2026-07-18 14:41:38,17,PINKY_MCP,0.7013,0.7164,-0.0189
level2_stage2_1,Left,766,2026-07-18 14:41:38,18,PINKY_PIP,0.7189,0.7216,-0.0215
level2_stage2_1,Left,766,2026-07-18 14:41:38,19,PINKY_DIP,0.7167,0.7292,-0.0184
level2_stage2_1,Left,766,2026-07-18 14:41:38,20,PINKY_TIP,0.7123,0.7306,-0.0157
level2_stage2_1,Left,767,2026-07-18 14:41:38,0,WRIST,0.7302,0.7454,0.0
level2_stage2_1,Left,767,2026-07-18 14:41:38,1,THUMB_CMC,0.7432,0.7282,-0.0006
level2_stage2_1,Left,767,2026-07-18 14:41:38,2,THUMB_MCP,0.7505,0.7106,-0.0041
level2_stage2_1,Left,767,2026-07-18 14:41:38,3,THUMB_IP,0.7564,0.6999,-0.0086
level2_stage2_1,Left,767,2026-07-18 14:41:38,4,THUMB_TIP,0.7617,0.6943,-0.013
level2_stage2_1,Left,767,2026-07-18 14:41:38,5,INDEX_MCP,0.738,0.6888,-0.0057
level2_stage2_1,Left,767,2026-07-18 14:41:38,6,INDEX_PIP,0.7423,0.6652,-0.0118
level2_stage2_1,Left,767,2026-07-18 14:41:38,7,INDEX_DIP,0.7452,0.6504,-0.0153
level2_stage2_1,Left,767,2026-07-18 14:41:38,8,INDEX_TIP,0.7476,0.638,-0.0177
level2_stage2_1,Left,767,2026-07-18 14:41:38,9,MIDDLE_MCP,0.7373,0.6943,-0.0098
level2_stage2_1,Left,767,2026-07-18 14:41:38,10,MIDDLE_PIP,0.7619,0.6873,-0.0182
level2_stage2_1,Left,767,2026-07-18 14:41:38,11,MIDDLE_DIP,0.7615,0.6989,-0.0193
level2_stage2_1,Left,767,2026-07-18 14:41:38,12,MIDDLE_TIP,0.7558,0.7041,-0.0186
level2_stage2_1,Left,767,2026-07-18 14:41:38,13,RING_MCP,0.739,0.7046,-0.0139
level2_stage2_1,Left,767,2026-07-18 14:41:38,14,RING_PIP,0.7629,0.7047,-0.0203
level2_stage2_1,Left,767,2026-07-18 14:41:38,15,RING_DIP,0.7597,0.7144,-0.0173
level2_stage2_1,Left,767,2026-07-18 14:41:38,16,RING_TIP,0.7539,0.7168,-0.0144
level2_stage2_1,Left,767,2026-07-18 14:41:38,17,PINKY_MCP,0.7424,0.7167,-0.0182
level2_stage2_1,Left,767,2026-07-18 14:41:38,18,PINKY_PIP,0.7597,0.7181,-0.0205
level2_stage2_1,Left,767,2026-07-18 14:41:38,19,PINKY_DIP,0.757,0.7266,-0.017
level2_stage2_1,Left,767,2026-07-18 14:41:38,20,PINKY_TIP,0.7518,0.7285,-0.0141
level2_stage2_1,Left,768,2026-07-18 14:41:39,0,WRIST,0.7368,0.7347,0.0
level2_stage2_1,Left,768,2026-07-18 14:41:39,1,THUMB_CMC,0.7455,0.7138,0.0001
level2_stage2_1,Left,768,2026-07-18 14:41:39,2,THUMB_MCP,0.7512,0.6941,-0.0037
level2_stage2_1,Left,768,2026-07-18 14:41:39,3,THUMB_IP,0.7576,0.6823,-0.0085
level2_stage2_1,Left,768,2026-07-18 14:41:39,4,THUMB_TIP,0.7651,0.6789,-0.0131
level2_stage2_1,Left,768,2026-07-18 14:41:39,5,INDEX_MCP,0.7405,0.6769,-0.0057
level2_stage2_1,Left,768,2026-07-18 14:41:39,6,INDEX_PIP,0.7421,0.6513,-0.0124
level2_stage2_1,Left,768,2026-07-18 14:41:39,7,INDEX_DIP,0.744,0.6353,-0.016
level2_stage2_1,Left,768,2026-07-18 14:41:39,8,INDEX_TIP,0.7463,0.6223,-0.0184
level2_stage2_1,Left,768,2026-07-18 14:41:39,9,MIDDLE_MCP,0.7409,0.6815,-0.0103
level2_stage2_1,Left,768,2026-07-18 14:41:39,10,MIDDLE_PIP,0.7654,0.6722,-0.0198
level2_stage2_1,Left,768,2026-07-18 14:41:39,11,MIDDLE_DIP,0.7659,0.6845,-0.0211
level2_stage2_1,Left,768,2026-07-18 14:41:39,12,MIDDLE_TIP,0.7607,0.6914,-0.02
level2_stage2_1,Left,768,2026-07-18 14:41:39,13,RING_MCP,0.7437,0.6911,-0.0149
level2_stage2_1,Left,768,2026-07-18 14:41:39,14,RING_PIP,0.7685,0.6913,-0.0221
level2_stage2_1,Left,768,2026-07-18 14:41:39,15,RING_DIP,0.7656,0.7008,-0.0196
level2_stage2_1,Left,768,2026-07-18 14:41:39,16,RING_TIP,0.7599,0.7031,-0.0165
level2_stage2_1,Left,768,2026-07-18 14:41:39,17,PINKY_MCP,0.7482,0.7027,-0.0196
level2_stage2_1,Left,768,2026-07-18 14:41:39,18,PINKY_PIP,0.7667,0.7051,-0.0219
level2_stage2_1,Left,768,2026-07-18 14:41:39,19,PINKY_DIP,0.7644,0.7138,-0.0185
level2_stage2_1,Left,768,2026-07-18 14:41:39,20,PINKY_TIP,0.7594,0.7159,-0.0155
level2_stage2_1,Left,769,2026-07-18 14:41:40,0,WRIST,0.6987,0.7228,0.0
level2_stage2_1,Left,769,2026-07-18 14:41:40,1,THUMB_CMC,0.7161,0.7011,-0.0014
level2_stage2_1,Left,769,2026-07-18 14:41:40,2,THUMB_MCP,0.7214,0.682,-0.0058
level2_stage2_1,Left,769,2026-07-18 14:41:40,3,THUMB_IP,0.7244,0.6692,-0.0113
level2_stage2_1,Left,769,2026-07-18 14:41:40,4,THUMB_TIP,0.7265,0.663,-0.0166
level2_stage2_1,Left,769,2026-07-18 14:41:40,5,INDEX_MCP,0.6974,0.6582,-0.0059
level2_stage2_1,Left,769,2026-07-18 14:41:40,6,INDEX_PIP,0.6965,0.6355,-0.013
level2_stage2_1,Left,769,2026-07-18 14:41:40,7,INDEX_DIP,0.6956,0.6196,-0.0177
level2_stage2_1,Left,769,2026-07-18 14:41:40,8,INDEX_TIP,0.6947,0.6066,-0.0213
level2_stage2_1,Left,769,2026-07-18 14:41:40,9,MIDDLE_MCP,0.6939,0.6645,-0.0104
level2_stage2_1,Left,769,2026-07-18 14:41:40,10,MIDDLE_PIP,0.7183,0.6549,-0.0208
level2_stage2_1,Left,769,2026-07-18 14:41:40,11,MIDDLE_DIP,0.7216,0.6677,-0.0231
level2_stage2_1,Left,769,2026-07-18 14:41:40,12,MIDDLE_TIP,0.7174,0.6751,-0.0231
level2_stage2_1,Left,769,2026-07-18 14:41:40,13,RING_MCP,0.6949,0.6755,-0.0151
level2_stage2_1,Left,769,2026-07-18 14:41:40,14,RING_PIP,0.7212,0.6734,-0.0233
level2_stage2_1,Left,769,2026-07-18 14:41:40,15,RING_DIP,0.7208,0.6855,-0.0207
level2_stage2_1,Left,769,2026-07-18 14:41:40,16,RING_TIP,0.7151,0.6901,-0.0178
level2_stage2_1,Left,769,2026-07-18 14:41:40,17,PINKY_MCP,0.6987,0.6882,-0.0203
level2_stage2_1,Left,769,2026-07-18 14:41:40,18,PINKY_PIP,0.7195,0.6876,-0.0241
level2_stage2_1,Left,769,2026-07-18 14:41:40,19,PINKY_DIP,0.7197,0.6972,-0.0211
level2_stage2_1,Left,769,2026-07-18 14:41:40,20,PINKY_TIP,0.7152,0.7013,-0.0184
level2_stage2_1,Left,770,2026-07-18 14:41:40,0,WRIST,0.6553,0.7232,0.0
level2_stage2_1,Left,770,2026-07-18 14:41:40,1,THUMB_CMC,0.6705,0.6991,-0.0028
level2_stage2_1,Left,770,2026-07-18 14:41:40,2,THUMB_MCP,0.6753,0.6794,-0.0078
level2_stage2_1,Left,770,2026-07-18 14:41:40,3,THUMB_IP,0.6785,0.6658,-0.0138
level2_stage2_1,Left,770,2026-07-18 14:41:40,4,THUMB_TIP,0.6818,0.6587,-0.0193
level2_stage2_1,Left,770,2026-07-18 14:41:40,5,INDEX_MCP,0.6503,0.6557,-0.0065
level2_stage2_1,Left,770,2026-07-18 14:41:40,6,INDEX_PIP,0.6475,0.6334,-0.0143
level2_stage2_1,Left,770,2026-07-18 14:41:40,7,INDEX_DIP,0.6457,0.6169,-0.0194
level2_stage2_1,Left,770,2026-07-18 14:41:40,8,INDEX_TIP,0.6446,0.6031,-0.0232
level2_stage2_1,Left,770,2026-07-18 14:41:40,9,MIDDLE_MCP,0.6462,0.6614,-0.0104
level2_stage2_1,Left,770,2026-07-18 14:41:40,10,MIDDLE_PIP,0.6713,0.6528,-0.0216
level2_stage2_1,Left,770,2026-07-18 14:41:40,11,MIDDLE_DIP,0.6758,0.6666,-0.0241
level2_stage2_1,Left,770,2026-07-18 14:41:40,12,MIDDLE_TIP,0.6727,0.6749,-0.0238
level2_stage2_1,Left,770,2026-07-18 14:41:40,13,RING_MCP,0.6469,0.6721,-0.0146
level2_stage2_1,Left,770,2026-07-18 14:41:40,14,RING_PIP,0.6741,0.6711,-0.0237
level2_stage2_1,Left,770,2026-07-18 14:41:40,15,RING_DIP,0.6743,0.6838,-0.0213
level2_stage2_1,Left,770,2026-07-18 14:41:40,16,RING_TIP,0.6692,0.6885,-0.0181
level2_stage2_1,Left,770,2026-07-18 14:41:40,17,PINKY_MCP,0.6503,0.6848,-0.0194
level2_stage2_1,Left,770,2026-07-18 14:41:40,18,PINKY_PIP,0.6713,0.6861,-0.0239
level2_stage2_1,Left,770,2026-07-18 14:41:40,19,PINKY_DIP,0.6719,0.6959,-0.0213
level2_stage2_1,Left,770,2026-07-18 14:41:40,20,PINKY_TIP,0.6674,0.6998,-0.0185
level2_stage2_1,Left,771,2026-07-18 14:41:41,0,WRIST,0.5787,0.7343,0.0
level2_stage2_1,Left,771,2026-07-18 14:41:41,1,THUMB_CMC,0.5951,0.7132,-0.0028
level2_stage2_1,Left,771,2026-07-18 14:41:41,2,THUMB_MCP,0.6013,0.6941,-0.0078
level2_stage2_1,Left,771,2026-07-18 14:41:41,3,THUMB_IP,0.6047,0.6801,-0.0139
level2_stage2_1,Left,771,2026-07-18 14:41:41,4,THUMB_TIP,0.6044,0.6708,-0.0195
level2_stage2_1,Left,771,2026-07-18 14:41:41,5,INDEX_MCP,0.5775,0.6633,-0.0062
level2_stage2_1,Left,771,2026-07-18 14:41:41,6,INDEX_PIP,0.5742,0.6424,-0.0137
level2_stage2_1,Left,771,2026-07-18 14:41:41,7,INDEX_DIP,0.5709,0.6261,-0.0187
level2_stage2_1,Left,771,2026-07-18 14:41:41,8,INDEX_TIP,0.568,0.6128,-0.0224
level2_stage2_1,Left,771,2026-07-18 14:41:41,9,MIDDLE_MCP,0.5712,0.6681,-0.0101
level2_stage2_1,Left,771,2026-07-18 14:41:41,10,MIDDLE_PIP,0.5935,0.664,-0.0208
level2_stage2_1,Left,771,2026-07-18 14:41:41,11,MIDDLE_DIP,0.6,0.6793,-0.0234
level2_stage2_1,Left,771,2026-07-18 14:41:41,12,MIDDLE_TIP,0.5992,0.6887,-0.0232
level2_stage2_1,Left,771,2026-07-18 14:41:41,13,RING_MCP,0.5697,0.6785,-0.0142
level2_stage2_1,Left,771,2026-07-18 14:41:41,14,RING_PIP,0.5943,0.6815,-0.0229
level2_stage2_1,Left,771,2026-07-18 14:41:41,15,RING_DIP,0.5974,0.695,-0.0203
level2_stage2_1,Left,771,2026-07-18 14:41:41,16,RING_TIP,0.5949,0.7016,-0.0169
level2_stage2_1,Left,771,2026-07-18 14:41:41,17,PINKY_MCP,0.5716,0.6913,-0.019
level2_stage2_1,Left,771,2026-07-18 14:41:41,18,PINKY_PIP,0.592,0.6945,-0.0235
level2_stage2_1,Left,771,2026-07-18 14:41:41,19,PINKY_DIP,0.595,0.7041,-0.021
level2_stage2_1,Left,771,2026-07-18 14:41:41,20,PINKY_TIP,0.5931,0.709,-0.018
level2_stage2_1,Left,772,2026-07-18 14:41:42,0,WRIST,0.5175,0.7388,0.0
level2_stage2_1,Left,772,2026-07-18 14:41:42,1,THUMB_CMC,0.5325,0.7184,-0.0034
level2_stage2_1,Left,772,2026-07-18 14:41:42,2,THUMB_MCP,0.5378,0.7,-0.0085
level2_stage2_1,Left,772,2026-07-18 14:41:42,3,THUMB_IP,0.5398,0.6868,-0.0143
level2_stage2_1,Left,772,2026-07-18 14:41:42,4,THUMB_TIP,0.5428,0.6799,-0.0197
level2_stage2_1,Left,772,2026-07-18 14:41:42,5,INDEX_MCP,0.5164,0.67,-0.0074
level2_stage2_1,Left,772,2026-07-18 14:41:42,6,INDEX_PIP,0.5132,0.6485,-0.0144
level2_stage2_1,Left,772,2026-07-18 14:41:42,7,INDEX_DIP,0.5113,0.6327,-0.0194
level2_stage2_1,Left,772,2026-07-18 14:41:42,8,INDEX_TIP,0.5098,0.6197,-0.0233
level2_stage2_1,Left,772,2026-07-18 14:41:42,9,MIDDLE_MCP,0.5095,0.676,-0.0108
level2_stage2_1,Left,772,2026-07-18 14:41:42,10,MIDDLE_PIP,0.5289,0.6727,-0.0202
level2_stage2_1,Left,772,2026-07-18 14:41:42,11,MIDDLE_DIP,0.5353,0.6833,-0.023
level2_stage2_1,Left,772,2026-07-18 14:41:42,12,MIDDLE_TIP,0.5352,0.6902,-0.0237
level2_stage2_1,Left,772,2026-07-18 14:41:42,13,RING_MCP,0.507,0.6881,-0.0144
level2_stage2_1,Left,772,2026-07-18 14:41:42,14,RING_PIP,0.5288,0.6913,-0.0219
level2_stage2_1,Left,772,2026-07-18 14:41:42,15,RING_DIP,0.532,0.7013,-0.0198
level2_stage2_1,Left,772,2026-07-18 14:41:42,16,RING_TIP,0.53,0.7061,-0.0174
level2_stage2_1,Left,772,2026-07-18 14:41:42,17,PINKY_MCP,0.5079,0.7024,-0.0187
level2_stage2_1,Left,772,2026-07-18 14:41:42,18,PINKY_PIP,0.5264,0.7053,-0.0226
level2_stage2_1,Left,772,2026-07-18 14:41:42,19,PINKY_DIP,0.5298,0.7124,-0.0204
level2_stage2_1,Left,772,2026-07-18 14:41:42,20,PINKY_TIP,0.5287,0.7159,-0.018
level2_stage2_1,Left,773,2026-07-18 14:41:42,0,WRIST,0.4604,0.7395,0.0
level2_stage2_1,Left,773,2026-07-18 14:41:42,1,THUMB_CMC,0.4785,0.7193,-0.0036
level2_stage2_1,Left,773,2026-07-18 14:41:42,2,THUMB_MCP,0.4846,0.7022,-0.0096
level2_stage2_1,Left,773,2026-07-18 14:41:42,3,THUMB_IP,0.4891,0.689,-0.0165
level2_stage2_1,Left,773,2026-07-18 14:41:42,4,THUMB_TIP,0.4946,0.6826,-0.0229
level2_stage2_1,Left,773,2026-07-18 14:41:42,5,INDEX_MCP,0.4643,0.667,-0.0073
level2_stage2_1,Left,773,2026-07-18 14:41:42,6,INDEX_PIP,0.462,0.6452,-0.0147
level2_stage2_1,Left,773,2026-07-18 14:41:42,7,INDEX_DIP,0.4611,0.6287,-0.0199
level2_stage2_1,Left,773,2026-07-18 14:41:42,8,INDEX_TIP,0.4599,0.6156,-0.0238
level2_stage2_1,Left,773,2026-07-18 14:41:42,9,MIDDLE_MCP,0.4572,0.6731,-0.0111
level2_stage2_1,Left,773,2026-07-18 14:41:42,10,MIDDLE_PIP,0.4771,0.6678,-0.0218
level2_stage2_1,Left,773,2026-07-18 14:41:42,11,MIDDLE_DIP,0.4843,0.6819,-0.0248
level2_stage2_1,Left,773,2026-07-18 14:41:42,12,MIDDLE_TIP,0.4838,0.6912,-0.025
level2_stage2_1,Left,773,2026-07-18 14:41:42,13,RING_MCP,0.4551,0.6858,-0.0153
level2_stage2_1,Left,773,2026-07-18 14:41:42,14,RING_PIP,0.479,0.6883,-0.0243
level2_stage2_1,Left,773,2026-07-18 14:41:42,15,RING_DIP,0.4829,0.7009,-0.0224
level2_stage2_1,Left,773,2026-07-18 14:41:42,16,RING_TIP,0.4799,0.7073,-0.0194
level2_stage2_1,Left,773,2026-07-18 14:41:42,17,PINKY_MCP,0.4565,0.7011,-0.0201
level2_stage2_1,Left,773,2026-07-18 14:41:42,18,PINKY_PIP,0.4767,0.7041,-0.0248
level2_stage2_1,Left,773,2026-07-18 14:41:42,19,PINKY_DIP,0.48,0.7125,-0.0224
