gesture_name,hand,capture_id,timestamp,landmark_id,landmark_name,x,y,z
left_5,Left,210,2026-05-26 19:08:07,7,INDEX_DIP,0.4454,0.579,-0.0304
left_5,Left,210,2026-05-26 19:08:07,8,INDEX_TIP,0.4487,0.5589,-0.0356
left_5,Left,210,2026-05-26 19:08:07,9,MIDDLE_MCP,0.4125,0.6294,-0.0148
left_5,Left,210,2026-05-26 19:08:07,10,MIDDLE_PIP,0.417,0.5866,-0.0229
left_5,Left,210,2026-05-26 19:08:07,11,MIDDLE_DIP,0.4195,0.5595,-0.0293
left_5,Left,210,2026-05-26 19:08:07,12,MIDDLE_TIP,0.4202,0.5366,-0.0337
left_5,Left,210,2026-05-26 19:08:07,13,RING_MCP,0.3962,0.6326,-0.0173
left_5,Left,210,2026-05-26 19:08:07,14,RING_PIP,0.3898,0.5944,-0.0251
left_5,Left,210,2026-05-26 19:08:07,15,RING_DIP,0.3864,0.5693,-0.031
left_5,Left,210,2026-05-26 19:08:07,16,RING_TIP,0.3841,0.5474,-0.0349
left_5,Left,210,2026-05-26 19:08:07,17,PINKY_MCP,0.3812,0.6444,-0.0208
left_5,Left,210,2026-05-26 19:08:07,18,PINKY_PIP,0.3687,0.6201,-0.0279
left_5,Left,210,2026-05-26 19:08:07,19,PINKY_DIP,0.3619,0.6035,-0.0311
left_5,Left,210,2026-05-26 19:08:07,20,PINKY_TIP,0.3572,0.5873,-0.0328
right_5,Right,211,2026-05-26 19:08:25,0,WRIST,0.6708,0.75,0.0
right_5,Right,211,2026-05-26 19:08:25,1,THUMB_CMC,0.6432,0.7391,-0.0114
right_5,Right,211,2026-05-26 19:08:25,2,THUMB_MCP,0.6164,0.7206,-0.0182
right_5,Right,211,2026-05-26 19:08:25,3,THUMB_IP,0.5945,0.705,-0.0243
right_5,Right,211,2026-05-26 19:08:25,4,THUMB_TIP,0.577,0.6955,-0.0303
right_5,Right,211,2026-05-26 19:08:25,5,INDEX_MCP,0.6335,0.6641,-0.0114
right_5,Right,211,2026-05-26 19:08:25,6,INDEX_PIP,0.6209,0.6273,-0.0192
right_5,Right,211,2026-05-26 19:08:25,7,INDEX_DIP,0.6142,0.6053,-0.0255
right_5,Right,211,2026-05-26 19:08:25,8,INDEX_TIP,0.6098,0.5865,-0.0301
right_5,Right,211,2026-05-26 19:08:25,9,MIDDLE_MCP,0.6509,0.6558,-0.0126
right_5,Right,211,2026-05-26 19:08:25,10,MIDDLE_PIP,0.6464,0.6126,-0.0188
right_5,Right,211,2026-05-26 19:08:25,11,MIDDLE_DIP,0.6438,0.5863,-0.0243
right_5,Right,211,2026-05-26 19:08:25,12,MIDDLE_TIP,0.6426,0.5651,-0.0287
right_5,Right,211,2026-05-26 19:08:25,13,RING_MCP,0.6678,0.6571,-0.0154
right_5,Right,211,2026-05-26 19:08:25,14,RING_PIP,0.672,0.6174,-0.0239
right_5,Right,211,2026-05-26 19:08:25,15,RING_DIP,0.6744,0.5933,-0.0301
right_5,Right,211,2026-05-26 19:08:25,16,RING_TIP,0.6763,0.5736,-0.0344
right_5,Right,211,2026-05-26 19:08:25,17,PINKY_MCP,0.6836,0.6665,-0.0192
right_5,Right,211,2026-05-26 19:08:25,18,PINKY_PIP,0.6957,0.6402,-0.028
right_5,Right,211,2026-05-26 19:08:25,19,PINKY_DIP,0.7038,0.6229,-0.0321
right_5,Right,211,2026-05-26 19:08:25,20,PINKY_TIP,0.7104,0.6073,-0.0347
right_5,Right,212,2026-05-26 19:08:25,0,WRIST,0.6803,0.7642,0.0
right_5,Right,212,2026-05-26 19:08:25,1,THUMB_CMC,0.652,0.7593,-0.0112
right_5,Right,212,2026-05-26 19:08:25,2,THUMB_MCP,0.6232,0.7467,-0.0177
right_5,Right,212,2026-05-26 19:08:25,3,THUMB_IP,0.5992,0.7373,-0.0235
right_5,Right,212,2026-05-26 19:08:25,4,THUMB_TIP,0.5802,0.7325,-0.0292
right_5,Right,212,2026-05-26 19:08:25,5,INDEX_MCP,0.6326,0.6847,-0.0103
right_5,Right,212,2026-05-26 19:08:25,6,INDEX_PIP,0.6159,0.6503,-0.0177
right_5,Right,212,2026-05-26 19:08:25,7,INDEX_DIP,0.6067,0.6294,-0.0237
right_5,Right,212,2026-05-26 19:08:25,8,INDEX_TIP,0.6,0.6114,-0.0284
right_5,Right,212,2026-05-26 19:08:25,9,MIDDLE_MCP,0.6488,0.6724,-0.0115
right_5,Right,212,2026-05-26 19:08:25,10,MIDDLE_PIP,0.6391,0.6305,-0.017
right_5,Right,212,2026-05-26 19:08:25,11,MIDDLE_DIP,0.6333,0.6047,-0.0224
right_5,Right,212,2026-05-26 19:08:25,12,MIDDLE_TIP,0.6291,0.5836,-0.0267
right_5,Right,212,2026-05-26 19:08:25,13,RING_MCP,0.666,0.6697,-0.0144
right_5,Right,212,2026-05-26 19:08:25,14,RING_PIP,0.6646,0.6298,-0.022
right_5,Right,212,2026-05-26 19:08:25,15,RING_DIP,0.6633,0.6054,-0.0283
right_5,Right,212,2026-05-26 19:08:25,16,RING_TIP,0.6617,0.5851,-0.0328
right_5,Right,212,2026-05-26 19:08:25,17,PINKY_MCP,0.6833,0.6757,-0.0182
right_5,Right,212,2026-05-26 19:08:25,18,PINKY_PIP,0.6926,0.6479,-0.0265
right_5,Right,212,2026-05-26 19:08:25,19,PINKY_DIP,0.698,0.6287,-0.0308
right_5,Right,212,2026-05-26 19:08:25,20,PINKY_TIP,0.7021,0.6113,-0.0337
right_5,Right,213,2026-05-26 19:08:26,0,WRIST,0.6819,0.7685,0.0
right_5,Right,213,2026-05-26 19:08:26,1,THUMB_CMC,0.6532,0.7678,-0.0115
right_5,Right,213,2026-05-26 19:08:26,2,THUMB_MCP,0.6236,0.7616,-0.0184
right_5,Right,213,2026-05-26 19:08:26,3,THUMB_IP,0.599,0.7582,-0.0245
right_5,Right,213,2026-05-26 19:08:26,4,THUMB_TIP,0.5798,0.7561,-0.0305
right_5,Right,213,2026-05-26 19:08:26,5,INDEX_MCP,0.6256,0.6999,-0.0109
right_5,Right,213,2026-05-26 19:08:26,6,INDEX_PIP,0.6051,0.6698,-0.0188
right_5,Right,213,2026-05-26 19:08:26,7,INDEX_DIP,0.5934,0.6509,-0.0251
right_5,Right,213,2026-05-26 19:08:26,8,INDEX_TIP,0.5849,0.6339,-0.0298
right_5,Right,213,2026-05-26 19:08:26,9,MIDDLE_MCP,0.6403,0.6846,-0.0121
right_5,Right,213,2026-05-26 19:08:26,10,MIDDLE_PIP,0.6263,0.6449,-0.0181
right_5,Right,213,2026-05-26 19:08:26,11,MIDDLE_DIP,0.618,0.6194,-0.0237
right_5,Right,213,2026-05-26 19:08:26,12,MIDDLE_TIP,0.6121,0.5984,-0.0282
right_5,Right,213,2026-05-26 19:08:26,13,RING_MCP,0.6571,0.6789,-0.0151
right_5,Right,213,2026-05-26 19:08:26,14,RING_PIP,0.6517,0.6401,-0.0233
right_5,Right,213,2026-05-26 19:08:26,15,RING_DIP,0.6478,0.6159,-0.0299
right_5,Right,213,2026-05-26 19:08:26,16,RING_TIP,0.644,0.5955,-0.0346
right_5,Right,213,2026-05-26 19:08:26,17,PINKY_MCP,0.6748,0.6816,-0.019
right_5,Right,213,2026-05-26 19:08:26,18,PINKY_PIP,0.6806,0.6518,-0.0277
right_5,Right,213,2026-05-26 19:08:26,19,PINKY_DIP,0.6843,0.6316,-0.0321
right_5,Right,213,2026-05-26 19:08:26,20,PINKY_TIP,0.6871,0.6133,-0.035
right_5,Right,214,2026-05-26 19:08:27,0,WRIST,0.6837,0.7768,0.0
right_5,Right,214,2026-05-26 19:08:27,1,THUMB_CMC,0.6559,0.7798,-0.0103
right_5,Right,214,2026-05-26 19:08:27,2,THUMB_MCP,0.6265,0.7775,-0.0169
right_5,Right,214,2026-05-26 19:08:27,3,THUMB_IP,0.6035,0.779,-0.0229
right_5,Right,214,2026-05-26 19:08:27,4,THUMB_TIP,0.5851,0.7822,-0.0293
right_5,Right,214,2026-05-26 19:08:27,5,INDEX_MCP,0.6223,0.7178,-0.0113
right_5,Right,214,2026-05-26 19:08:27,6,INDEX_PIP,0.5987,0.6918,-0.0193
right_5,Right,214,2026-05-26 19:08:27,7,INDEX_DIP,0.5846,0.6753,-0.0255
right_5,Right,214,2026-05-26 19:08:27,8,INDEX_TIP,0.5736,0.6606,-0.0303
right_5,Right,214,2026-05-26 19:08:27,9,MIDDLE_MCP,0.6355,0.7,-0.0134
right_5,Right,214,2026-05-26 19:08:27,10,MIDDLE_PIP,0.6178,0.6624,-0.0197
right_5,Right,214,2026-05-26 19:08:27,11,MIDDLE_DIP,0.6075,0.6376,-0.0255
right_5,Right,214,2026-05-26 19:08:27,12,MIDDLE_TIP,0.5997,0.617,-0.0302
right_5,Right,214,2026-05-26 19:08:27,13,RING_MCP,0.6518,0.6917,-0.0171
right_5,Right,214,2026-05-26 19:08:27,14,RING_PIP,0.6413,0.6534,-0.0254
right_5,Right,214,2026-05-26 19:08:27,15,RING_DIP,0.6346,0.6295,-0.0323
right_5,Right,214,2026-05-26 19:08:27,16,RING_TIP,0.6282,0.6093,-0.0374
right_5,Right,214,2026-05-26 19:08:27,17,PINKY_MCP,0.6698,0.6912,-0.0216
right_5,Right,214,2026-05-26 19:08:27,18,PINKY_PIP,0.6726,0.6605,-0.03
right_5,Right,214,2026-05-26 19:08:27,19,PINKY_DIP,0.6736,0.6394,-0.0345
right_5,Right,214,2026-05-26 19:08:27,20,PINKY_TIP,0.6736,0.6205,-0.0375
right_5,Right,215,2026-05-26 19:08:28,0,WRIST,0.6818,0.7783,0.0
right_5,Right,215,2026-05-26 19:08:28,1,THUMB_CMC,0.6536,0.7736,-0.0119
right_5,Right,215,2026-05-26 19:08:28,2,THUMB_MCP,0.6249,0.7631,-0.0192
right_5,Right,215,2026-05-26 19:08:28,3,THUMB_IP,0.601,0.7546,-0.0256
right_5,Right,215,2026-05-26 19:08:28,4,THUMB_TIP,0.5823,0.7492,-0.032
right_5,Right,215,2026-05-26 19:08:28,5,INDEX_MCP,0.6321,0.702,-0.0118
right_5,Right,215,2026-05-26 19:08:28,6,INDEX_PIP,0.6144,0.6684,-0.0201
right_5,Right,215,2026-05-26 19:08:28,7,INDEX_DIP,0.6036,0.6485,-0.0267
right_5,Right,215,2026-05-26 19:08:28,8,INDEX_TIP,0.5956,0.6314,-0.0316
right_5,Right,215,2026-05-26 19:08:28,9,MIDDLE_MCP,0.6482,0.6895,-0.013
right_5,Right,215,2026-05-26 19:08:28,10,MIDDLE_PIP,0.6367,0.6481,-0.0196
right_5,Right,215,2026-05-26 19:08:28,11,MIDDLE_DIP,0.6294,0.6222,-0.0255
right_5,Right,215,2026-05-26 19:08:28,12,MIDDLE_TIP,0.6241,0.6013,-0.0301
right_5,Right,215,2026-05-26 19:08:28,13,RING_MCP,0.6654,0.6867,-0.0159
right_5,Right,215,2026-05-26 19:08:28,14,RING_PIP,0.6631,0.6462,-0.0246
right_5,Right,215,2026-05-26 19:08:28,15,RING_DIP,0.6614,0.6216,-0.0312
right_5,Right,215,2026-05-26 19:08:28,16,RING_TIP,0.6594,0.6013,-0.0358
right_5,Right,215,2026-05-26 19:08:28,17,PINKY_MCP,0.6828,0.692,-0.0198
right_5,Right,215,2026-05-26 19:08:28,18,PINKY_PIP,0.6906,0.6633,-0.0288
right_5,Right,215,2026-05-26 19:08:28,19,PINKY_DIP,0.6951,0.6437,-0.0334
right_5,Right,215,2026-05-26 19:08:28,20,PINKY_TIP,0.6984,0.6259,-0.0363
right_5,Right,216,2026-05-26 19:08:29,0,WRIST,0.6744,0.7901,0.0
right_5,Right,216,2026-05-26 19:08:29,1,THUMB_CMC,0.6468,0.7765,-0.0114
right_5,Right,216,2026-05-26 19:08:29,2,THUMB_MCP,0.6198,0.7552,-0.0185
right_5,Right,216,2026-05-26 19:08:29,3,THUMB_IP,0.597,0.7389,-0.0247
right_5,Right,216,2026-05-26 19:08:29,4,THUMB_TIP,0.5786,0.7304,-0.0309
right_5,Right,216,2026-05-26 19:08:29,5,INDEX_MCP,0.6391,0.6975,-0.0124
right_5,Right,216,2026-05-26 19:08:29,6,INDEX_PIP,0.6278,0.6574,-0.0204
right_5,Right,216,2026-05-26 19:08:29,7,INDEX_DIP,0.6215,0.634,-0.0266
right_5,Right,216,2026-05-26 19:08:29,8,INDEX_TIP,0.6169,0.6144,-0.0312
right_5,Right,216,2026-05-26 19:08:29,9,MIDDLE_MCP,0.6572,0.6912,-0.0137
right_5,Right,216,2026-05-26 19:08:29,10,MIDDLE_PIP,0.6558,0.6467,-0.02
right_5,Right,216,2026-05-26 19:08:29,11,MIDDLE_DIP,0.6552,0.6195,-0.0255
right_5,Right,216,2026-05-26 19:08:29,12,MIDDLE_TIP,0.6555,0.5977,-0.0298
right_5,Right,216,2026-05-26 19:08:29,13,RING_MCP,0.6742,0.695,-0.0166
right_5,Right,216,2026-05-26 19:08:29,14,RING_PIP,0.682,0.6554,-0.0251
right_5,Right,216,2026-05-26 19:08:29,15,RING_DIP,0.6867,0.6308,-0.0316
right_5,Right,216,2026-05-26 19:08:29,16,RING_TIP,0.6903,0.6101,-0.0362
right_5,Right,216,2026-05-26 19:08:29,17,PINKY_MCP,0.6894,0.7071,-0.0203
right_5,Right,216,2026-05-26 19:08:29,18,PINKY_PIP,0.7037,0.6821,-0.0292
right_5,Right,216,2026-05-26 19:08:29,19,PINKY_DIP,0.7128,0.6652,-0.0336
right_5,Right,216,2026-05-26 19:08:29,20,PINKY_TIP,0.7204,0.6495,-0.0363
right_5,Right,217,2026-05-26 19:08:29,0,WRIST,0.6715,0.8067,0.0
right_5,Right,217,2026-05-26 19:08:29,1,THUMB_CMC,0.6471,0.785,-0.0106
right_5,Right,217,2026-05-26 19:08:29,2,THUMB_MCP,0.6256,0.7561,-0.0172
right_5,Right,217,2026-05-26 19:08:29,3,THUMB_IP,0.6061,0.7338,-0.0233
right_5,Right,217,2026-05-26 19:08:29,4,THUMB_TIP,0.5887,0.7217,-0.0295
right_5,Right,217,2026-05-26 19:08:29,5,INDEX_MCP,0.6541,0.7079,-0.0105
right_5,Right,217,2026-05-26 19:08:29,6,INDEX_PIP,0.6499,0.6665,-0.0178
right_5,Right,217,2026-05-26 19:08:29,7,INDEX_DIP,0.6483,0.6421,-0.0236
right_5,Right,217,2026-05-26 19:08:29,8,INDEX_TIP,0.6483,0.6218,-0.0282
right_5,Right,217,2026-05-26 19:08:29,9,MIDDLE_MCP,0.6727,0.7057,-0.0123
right_5,Right,217,2026-05-26 19:08:29,10,MIDDLE_PIP,0.6786,0.6612,-0.0183
right_5,Right,217,2026-05-26 19:08:29,11,MIDDLE_DIP,0.6822,0.634,-0.0239
right_5,Right,217,2026-05-26 19:08:29,12,MIDDLE_TIP,0.6861,0.6124,-0.0284
right_5,Right,217,2026-05-26 19:08:29,13,RING_MCP,0.6887,0.7134,-0.0157
right_5,Right,217,2026-05-26 19:08:29,14,RING_PIP,0.703,0.6757,-0.0241
right_5,Right,217,2026-05-26 19:08:29,15,RING_DIP,0.7115,0.6527,-0.0309
right_5,Right,217,2026-05-26 19:08:29,16,RING_TIP,0.7186,0.6333,-0.0357
right_5,Right,217,2026-05-26 19:08:29,17,PINKY_MCP,0.7015,0.7294,-0.0198
right_5,Right,217,2026-05-26 19:08:29,18,PINKY_PIP,0.7206,0.7098,-0.0288
right_5,Right,217,2026-05-26 19:08:29,19,PINKY_DIP,0.7329,0.6957,-0.0333
right_5,Right,217,2026-05-26 19:08:29,20,PINKY_TIP,0.7435,0.6824,-0.0362
right_5,Right,218,2026-05-26 19:08:30,0,WRIST,0.6803,0.8124,0.0
right_5,Right,218,2026-05-26 19:08:30,1,THUMB_CMC,0.6584,0.7863,-0.0102
right_5,Right,218,2026-05-26 19:08:30,2,THUMB_MCP,0.6419,0.7501,-0.0158
right_5,Right,218,2026-05-26 19:08:30,3,THUMB_IP,0.6262,0.7218,-0.0211
right_5,Right,218,2026-05-26 19:08:30,4,THUMB_TIP,0.6093,0.7062,-0.0266
right_5,Right,218,2026-05-26 19:08:30,5,INDEX_MCP,0.6767,0.7112,-0.0096
right_5,Right,218,2026-05-26 19:08:30,6,INDEX_PIP,0.6787,0.669,-0.0162
right_5,Right,218,2026-05-26 19:08:30,7,INDEX_DIP,0.681,0.6442,-0.0217
right_5,Right,218,2026-05-26 19:08:30,8,INDEX_TIP,0.6842,0.6239,-0.0261
right_5,Right,218,2026-05-26 19:08:30,9,MIDDLE_MCP,0.6957,0.7134,-0.0114
right_5,Right,218,2026-05-26 19:08:30,10,MIDDLE_PIP,0.7078,0.6708,-0.017
right_5,Right,218,2026-05-26 19:08:30,11,MIDDLE_DIP,0.7154,0.6446,-0.0227
right_5,Right,218,2026-05-26 19:08:30,12,MIDDLE_TIP,0.7228,0.6242,-0.0274
right_5,Right,218,2026-05-26 19:08:30,13,RING_MCP,0.7105,0.725,-0.0147
right_5,Right,218,2026-05-26 19:08:30,14,RING_PIP,0.7311,0.6919,-0.023
right_5,Right,218,2026-05-26 19:08:30,15,RING_DIP,0.7434,0.6719,-0.0302
right_5,Right,218,2026-05-26 19:08:30,16,RING_TIP,0.7535,0.6552,-0.0354
right_5,Right,218,2026-05-26 19:08:30,17,PINKY_MCP,0.7207,0.7439,-0.0188
right_5,Right,218,2026-05-26 19:08:30,18,PINKY_PIP,0.7428,0.7303,-0.0278
right_5,Right,218,2026-05-26 19:08:30,19,PINKY_DIP,0.7573,0.72,-0.0325
right_5,Right,218,2026-05-26 19:08:30,20,PINKY_TIP,0.7701,0.7098,-0.0358
right_5,Right,219,2026-05-26 19:08:31,0,WRIST,0.6896,0.8288,0.0
right_5,Right,219,2026-05-26 19:08:31,1,THUMB_CMC,0.6696,0.7968,-0.0095
right_5,Right,219,2026-05-26 19:08:31,2,THUMB_MCP,0.6607,0.7568,-0.0147
right_5,Right,219,2026-05-26 19:08:31,3,THUMB_IP,0.6534,0.7237,-0.0194
right_5,Right,219,2026-05-26 19:08:31,4,THUMB_TIP,0.6429,0.7008,-0.0245
right_5,Right,219,2026-05-26 19:08:31,5,INDEX_MCP,0.7004,0.7262,-0.008
right_5,Right,219,2026-05-26 19:08:31,6,INDEX_PIP,0.7086,0.6866,-0.0142
right_5,Right,219,2026-05-26 19:08:31,7,INDEX_DIP,0.7149,0.6637,-0.0195
right_5,Right,219,2026-05-26 19:08:31,8,INDEX_TIP,0.7215,0.6457,-0.0239
right_5,Right,219,2026-05-26 19:08:31,9,MIDDLE_MCP,0.7196,0.7342,-0.0103
right_5,Right,219,2026-05-26 19:08:31,10,MIDDLE_PIP,0.7382,0.6959,-0.0155
right_5,Right,219,2026-05-26 19:08:31,11,MIDDLE_DIP,0.7497,0.6727,-0.0213
right_5,Right,219,2026-05-26 19:08:31,12,MIDDLE_TIP,0.7602,0.6552,-0.0261
right_5,Right,219,2026-05-26 19:08:31,13,RING_MCP,0.7329,0.7501,-0.0141
right_5,Right,219,2026-05-26 19:08:31,14,RING_PIP,0.7591,0.7224,-0.0227
right_5,Right,219,2026-05-26 19:08:31,15,RING_DIP,0.775,0.7056,-0.0303
right_5,Right,219,2026-05-26 19:08:31,16,RING_TIP,0.7887,0.6911,-0.0358
right_5,Right,219,2026-05-26 19:08:31,17,PINKY_MCP,0.74,0.7722,-0.0185
right_5,Right,219,2026-05-26 19:08:31,18,PINKY_PIP,0.7643,0.7643,-0.0283
right_5,Right,219,2026-05-26 19:08:31,19,PINKY_DIP,0.7803,0.7581,-0.0334
right_5,Right,219,2026-05-26 19:08:31,20,PINKY_TIP,0.7948,0.7508,-0.0368
right_5,Right,220,2026-05-26 19:08:32,0,WRIST,0.6979,0.836,0.0
right_5,Right,220,2026-05-26 19:08:32,1,THUMB_CMC,0.6827,0.8013,-0.01
right_5,Right,220,2026-05-26 19:08:32,2,THUMB_MCP,0.6775,0.7617,-0.0158
right_5,Right,220,2026-05-26 19:08:32,3,THUMB_IP,0.6736,0.729,-0.0211
right_5,Right,220,2026-05-26 19:08:32,4,THUMB_TIP,0.6665,0.7044,-0.0268
right_5,Right,220,2026-05-26 19:08:32,5,INDEX_MCP,0.7191,0.7389,-0.0104
right_5,Right,220,2026-05-26 19:08:32,6,INDEX_PIP,0.7325,0.7003,-0.0179
right_5,Right,220,2026-05-26 19:08:32,7,INDEX_DIP,0.7418,0.6782,-0.0237
right_5,Right,220,2026-05-26 19:08:32,8,INDEX_TIP,0.7514,0.6613,-0.0282
right_5,Right,220,2026-05-26 19:08:32,9,MIDDLE_MCP,0.7375,0.7507,-0.0129
right_5,Right,220,2026-05-26 19:08:32,10,MIDDLE_PIP,0.7599,0.7148,-0.0195
right_5,Right,220,2026-05-26 19:08:32,11,MIDDLE_DIP,0.7747,0.6921,-0.0262
right_5,Right,220,2026-05-26 19:08:32,12,MIDDLE_TIP,0.7883,0.6746,-0.0315
right_5,Right,220,2026-05-26 19:08:32,13,RING_MCP,0.7494,0.7692,-0.0168
right_5,Right,220,2026-05-26 19:08:32,14,RING_PIP,0.7774,0.7462,-0.0266
right_5,Right,220,2026-05-26 19:08:32,15,RING_DIP,0.7949,0.732,-0.0347
right_5,Right,220,2026-05-26 19:08:32,16,RING_TIP,0.8098,0.7193,-0.0404
right_5,Right,220,2026-05-26 19:08:32,17,PINKY_MCP,0.7549,0.7927,-0.0213
right_5,Right,220,2026-05-26 19:08:32,18,PINKY_PIP,0.7804,0.7887,-0.0319
right_5,Right,220,2026-05-26 19:08:32,19,PINKY_DIP,0.7973,0.7855,-0.0375
right_5,Right,220,2026-05-26 19:08:32,20,PINKY_TIP,0.8126,0.7808,-0.041
right_5,Right,221,2026-05-26 19:08:32,0,WRIST,0.7028,0.8226,0.0
right_5,Right,221,2026-05-26 19:08:32,1,THUMB_CMC,0.6808,0.7965,-0.0112
right_5,Right,221,2026-05-26 19:08:32,2,THUMB_MCP,0.6643,0.7604,-0.0177
right_5,Right,221,2026-05-26 19:08:32,3,THUMB_IP,0.6496,0.7312,-0.0235
right_5,Right,221,2026-05-26 19:08:32,4,THUMB_TIP,0.6326,0.7158,-0.0296
right_5,Right,221,2026-05-26 19:08:32,5,INDEX_MCP,0.7013,0.719,-0.0109
right_5,Right,221,2026-05-26 19:08:32,6,INDEX_PIP,0.7039,0.6775,-0.0183
right_5,Right,221,2026-05-26 19:08:32,7,INDEX_DIP,0.7062,0.6528,-0.0243
right_5,Right,221,2026-05-26 19:08:32,8,INDEX_TIP,0.7095,0.6321,-0.0292
right_5,Right,221,2026-05-26 19:08:32,9,MIDDLE_MCP,0.7205,0.7217,-0.0128
right_5,Right,221,2026-05-26 19:08:32,10,MIDDLE_PIP,0.7339,0.6792,-0.0192
right_5,Right,221,2026-05-26 19:08:32,11,MIDDLE_DIP,0.7421,0.6532,-0.0251
right_5,Right,221,2026-05-26 19:08:32,12,MIDDLE_TIP,0.7499,0.6323,-0.03
right_5,Right,221,2026-05-26 19:08:32,13,RING_MCP,0.7349,0.734,-0.0162
right_5,Right,221,2026-05-26 19:08:32,14,RING_PIP,0.7565,0.7,-0.0256
right_5,Right,221,2026-05-26 19:08:32,15,RING_DIP,0.7697,0.679,-0.033
right_5,Right,221,2026-05-26 19:08:32,16,RING_TIP,0.7808,0.6607,-0.0383
right_5,Right,221,2026-05-26 19:08:32,17,PINKY_MCP,0.7446,0.7538,-0.0204
right_5,Right,221,2026-05-26 19:08:32,18,PINKY_PIP,0.7672,0.7381,-0.0303
right_5,Right,221,2026-05-26 19:08:32,19,PINKY_DIP,0.7819,0.7263,-0.0354
right_5,Right,221,2026-05-26 19:08:32,20,PINKY_TIP,0.7948,0.7138,-0.0389
right_5,Right,222,2026-05-26 19:08:33,0,WRIST,0.6999,0.8094,0.0
right_5,Right,222,2026-05-26 19:08:33,1,THUMB_CMC,0.6745,0.7883,-0.0091
right_5,Right,222,2026-05-26 19:08:33,2,THUMB_MCP,0.6528,0.7565,-0.0145
right_5,Right,222,2026-05-26 19:08:33,3,THUMB_IP,0.634,0.734,-0.0196
right_5,Right,222,2026-05-26 19:08:33,4,THUMB_TIP,0.6159,0.7244,-0.0251
right_5,Right,222,2026-05-26 19:08:33,5,INDEX_MCP,0.6818,0.7096,-0.0086
right_5,Right,222,2026-05-26 19:08:33,6,INDEX_PIP,0.6779,0.6679,-0.0153
right_5,Right,222,2026-05-26 19:08:33,7,INDEX_DIP,0.6765,0.6431,-0.0211
right_5,Right,222,2026-05-26 19:08:33,8,INDEX_TIP,0.6763,0.6226,-0.0257
right_5,Right,222,2026-05-26 19:08:33,9,MIDDLE_MCP,0.701,0.7071,-0.011
right_5,Right,222,2026-05-26 19:08:33,10,MIDDLE_PIP,0.7074,0.6625,-0.0165
right_5,Right,222,2026-05-26 19:08:33,11,MIDDLE_DIP,0.7115,0.6345,-0.0224
right_5,Right,222,2026-05-26 19:08:33,12,MIDDLE_TIP,0.7156,0.6121,-0.0271
right_5,Right,222,2026-05-26 19:08:33,13,RING_MCP,0.7175,0.7144,-0.0147
right_5,Right,222,2026-05-26 19:08:33,14,RING_PIP,0.7323,0.6761,-0.0223
right_5,Right,222,2026-05-26 19:08:33,15,RING_DIP,0.7411,0.6536,-0.0289
right_5,Right,222,2026-05-26 19:08:33,16,RING_TIP,0.7478,0.635,-0.0337
right_5,Right,222,2026-05-26 19:08:33,17,PINKY_MCP,0.7307,0.7297,-0.0192
right_5,Right,222,2026-05-26 19:08:33,18,PINKY_PIP,0.7493,0.7089,-0.027
right_5,Right,222,2026-05-26 19:08:33,19,PINKY_DIP,0.7607,0.6937,-0.0309
right_5,Right,222,2026-05-26 19:08:33,20,PINKY_TIP,0.7701,0.6796,-0.0337
right_5,Right,223,2026-05-26 19:08:33,0,WRIST,0.6955,0.8057,0.0
right_5,Right,223,2026-05-26 19:08:33,1,THUMB_CMC,0.6692,0.7904,-0.011
right_5,Right,223,2026-05-26 19:08:33,2,THUMB_MCP,0.6436,0.7643,-0.0172
right_5,Right,223,2026-05-26 19:08:33,3,THUMB_IP,0.6209,0.745,-0.0228
right_5,Right,223,2026-05-26 19:08:33,4,THUMB_TIP,0.602,0.7379,-0.0283
right_5,Right,223,2026-05-26 19:08:33,5,INDEX_MCP,0.6642,0.7107,-0.0111
right_5,Right,223,2026-05-26 19:08:33,6,INDEX_PIP,0.6542,0.6685,-0.0185
right_5,Right,223,2026-05-26 19:08:33,7,INDEX_DIP,0.6495,0.6437,-0.024
right_5,Right,223,2026-05-26 19:08:33,8,INDEX_TIP,0.6469,0.6232,-0.0283
right_5,Right,223,2026-05-26 19:08:33,9,MIDDLE_MCP,0.6825,0.7042,-0.0125
right_5,Right,223,2026-05-26 19:08:33,10,MIDDLE_PIP,0.683,0.6578,-0.0188
right_5,Right,223,2026-05-26 19:08:33,11,MIDDLE_DIP,0.6833,0.6294,-0.0242
right_5,Right,223,2026-05-26 19:08:33,12,MIDDLE_TIP,0.6844,0.6069,-0.0285
right_5,Right,223,2026-05-26 19:08:33,13,RING_MCP,0.6995,0.708,-0.0155
right_5,Right,223,2026-05-26 19:08:33,14,RING_PIP,0.7097,0.6675,-0.024
right_5,Right,223,2026-05-26 19:08:33,15,RING_DIP,0.7154,0.6429,-0.0305
right_5,Right,223,2026-05-26 19:08:33,16,RING_TIP,0.7198,0.6227,-0.035
right_5,Right,223,2026-05-26 19:08:33,17,PINKY_MCP,0.714,0.7204,-0.0192
right_5,Right,223,2026-05-26 19:08:33,18,PINKY_PIP,0.7298,0.6956,-0.028
right_5,Right,223,2026-05-26 19:08:33,19,PINKY_DIP,0.7393,0.6786,-0.0324
right_5,Right,223,2026-05-26 19:08:33,20,PINKY_TIP,0.7471,0.6627,-0.0351
right_5,Right,224,2026-05-26 19:08:34,0,WRIST,0.703,0.7466,0.0
